date,city,petrol_price,diesel_price
2021-09-12,Mumbai,90.63,83.34
2021-09-13,Mumbai,90.65,83.36
2021-09-14,Mumbai,90.66,83.36
2021-09-15,Mumbai,90.66,83.37
2021-09-16,Mumbai,90.67,83.38
2021-09-17,Mumbai,90.69,83.4
2021-09-18,Mumbai,90.71,83.42
2021-09-19,Mumbai,90.73,83.44
2021-09-20,Mumbai,90.73,83.44
2021-09-21,Mumbai,90.75,83.45
2021-09-22,Mumbai,90.77,83.47
2021-09-23,Mumbai,90.79,83.48
2021-09-24,Mumbai,90.79,83.49
2021-09-25,Mumbai,90.81,83.51
2021-09-26,Mumbai,90.82,83.51
2021-09-27,Mumbai,90.84,83.53
2021-09-28,Mumbai,90.85,83.54
2021-09-29,Mumbai,90.87,83.56
2021-09-30,Mumbai,90.89,83.58
2021-10-01,Mumbai,90.9,83.59
2021-10-02,Mumbai,90.91,83.6
2021-10-03,Mumbai,90.93,83.62
2021-10-04,Mumbai,90.94,83.63
2021-10-05,Mumbai,90.95,83.64
2021-10-06,Mumbai,90.95,83.63
2021-10-07,Mumbai,90.97,83.65
2021-10-08,Mumbai,90.98,83.66
2021-10-09,Mumbai,90.97,83.66
2021-10-10,Mumbai,90.97,83.66
2021-10-11,Mumbai,90.99,83.67
2021-10-12,Mumbai,91.0,83.68
2021-10-13,Mumbai,91.02,83.7
2021-10-14,Mumbai,91.03,83.71
2021-10-15,Mumbai,91.04,83.72
2021-10-16,Mumbai,91.04,83.72
2021-10-17,Mumbai,91.06,83.74
2021-10-18,Mumbai,91.08,83.75
2021-10-19,Mumbai,91.09,83.76
2021-10-20,Mumbai,91.11,83.78
2021-10-21,Mumbai,91.12,83.79
2021-10-22,Mumbai,91.13,83.8
2021-10-23,Mumbai,91.15,83.82
2021-10-24,Mumbai,91.17,83.84
2021-10-25,Mumbai,91.19,83.85
2021-10-26,Mumbai,91.21,83.88
2021-10-27,Mumbai,91.22,83.88
2021-10-28,Mumbai,91.24,83.9
2021-10-29,Mumbai,91.25,83.91
2021-10-30,Mumbai,91.25,83.91
2021-10-31,Mumbai,91.26,83.92
2021-11-01,Mumbai,91.28,83.94
2021-11-02,Mumbai,91.3,83.95
2021-11-03,Mumbai,91.31,83.96
2021-11-04,Mumbai,91.33,83.99
2021-11-05,Mumbai,91.34,83.99
2021-11-06,Mumbai,91.34,83.99
2021-11-07,Mumbai,91.35,84.0
2021-11-08,Mumbai,91.35,84.0
2021-11-09,Mumbai,91.37,84.02
2021-11-10,Mumbai,91.39,84.04
2021-11-11,Mumbai,91.39,84.04
2021-11-12,Mumbai,91.4,84.05
2021-11-13,Mumbai,91.44,84.08
2021-11-14,Mumbai,91.45,84.09
2021-11-15,Mumbai,91.45,84.1
2021-11-16,Mumbai,91.47,84.11
2021-11-17,Mumbai,91.49,84.13
2021-11-18,Mumbai,91.5,84.14
2021-11-19,Mumbai,91.51,84.15
2021-11-20,Mumbai,91.51,84.15
2021-11-21,Mumbai,91.53,84.17
2021-11-22,Mumbai,91.54,84.18
2021-11-23,Mumbai,91.54,84.18
2021-11-24,Mumbai,91.56,84.2
2021-11-25,Mumbai,91.58,84.22
2021-11-26,Mumbai,91.59,84.23
2021-11-27,Mumbai,91.6,84.24
2021-11-28,Mumbai,91.62,84.25
2021-11-29,Mumbai,91.63,84.26
2021-11-30,Mumbai,91.63,84.26
2021-12-01,Mumbai,91.64,84.27
2021-12-02,Mumbai,91.65,84.28
2021-12-03,Mumbai,91.66,84.29
2021-12-04,Mumbai,91.66,84.29
2021-12-05,Mumbai,91.68,84.3
2021-12-06,Mumbai,91.69,84.31
2021-12-07,Mumbai,91.72,84.34
2021-12-08,Mumbai,91.72,84.34
2021-12-09,Mumbai,91.72,84.35
2021-12-10,Mumbai,91.73,84.35
2021-12-11,Mumbai,91.74,84.36
2021-12-12,Mumbai,91.74,84.37
2021-12-13,Mumbai,91.76,84.38
2021-12-14,Mumbai,91.78,84.4
2021-12-15,Mumbai,91.8,84.42
2021-12-16,Mumbai,91.81,84.43
2021-12-17,Mumbai,91.84,84.46
2021-12-18,Mumbai,91.87,84.48
2021-12-19,Mumbai,91.88,84.49
2021-12-20,Mumbai,91.88,84.49
2021-12-21,Mumbai,91.89,84.5
2021-12-22,Mumbai,91.9,84.51
2021-12-23,Mumbai,91.9,84.51
2021-12-24,Mumbai,91.91,84.52
2021-12-25,Mumbai,91.93,84.53
2021-12-26,Mumbai,91.93,84.54
2021-12-27,Mumbai,91.95,84.56
2021-12-28,Mumbai,91.97,84.57
2021-12-29,Mumbai,91.98,84.58
2021-12-30,Mumbai,91.99,84.6
2021-12-31,Mumbai,92.0,84.6
2022-01-01,Mumbai,92.01,84.61
2022-01-02,Mumbai,92.02,84.62
2022-01-03,Mumbai,92.04,84.64
2022-01-04,Mumbai,92.05,84.65
2022-01-05,Mumbai,92.05,84.64
2022-01-06,Mumbai,92.06,84.66
2022-01-07,Mumbai,92.06,84.66
2022-01-08,Mumbai,92.08,84.67
2022-01-09,Mumbai,92.1,84.7
2022-01-10,Mumbai,92.12,84.71
2022-01-11,Mumbai,92.12,84.71
2022-01-12,Mumbai,92.12,84.71
2022-01-13,Mumbai,92.14,84.73
2022-01-14,Mumbai,92.16,84.75
2022-01-15,Mumbai,92.17,84.76
2022-01-16,Mumbai,92.19,84.78
2022-01-17,Mumbai,92.25,84.83
2022-01-18,Mumbai,92.3,84.88
2022-01-19,Mumbai,92.35,84.92
2022-01-20,Mumbai,92.39,84.95
2022-01-21,Mumbai,92.43,84.99
2022-01-22,Mumbai,92.49,85.04
2022-01-23,Mumbai,92.54,85.09
2022-01-24,Mumbai,92.6,85.15
2022-01-25,Mumbai,92.66,85.2
2022-01-26,Mumbai,92.71,85.25
2022-01-27,Mumbai,92.77,85.3
2022-01-28,Mumbai,92.82,85.35
2022-01-29,Mumbai,92.88,85.4
2022-01-30,Mumbai,92.92,85.44
2022-01-31,Mumbai,92.99,85.49
2022-02-01,Mumbai,93.04,85.55
2022-02-02,Mumbai,93.1,85.6
2022-02-03,Mumbai,93.17,85.66
2022-02-04,Mumbai,93.23,85.72
2022-02-05,Mumbai,93.29,85.77
2022-02-06,Mumbai,93.35,85.83
2022-02-07,Mumbai,93.4,85.87
2022-02-08,Mumbai,93.46,85.92
2022-02-09,Mumbai,93.51,85.97
2022-02-10,Mumbai,93.56,86.01
2022-02-11,Mumbai,93.62,86.07
2022-02-12,Mumbai,93.67,86.12
2022-02-13,Mumbai,93.74,86.17
2022-02-14,Mumbai,93.79,86.22
2022-02-15,Mumbai,93.85,86.28
2022-02-16,Mumbai,93.92,86.34
2022-02-17,Mumbai,93.97,86.38
2022-02-18,Mumbai,94.01,86.42
2022-02-19,Mumbai,94.07,86.47
2022-02-20,Mumbai,94.13,86.53
2022-02-21,Mumbai,94.18,86.58
2022-02-22,Mumbai,94.23,86.62
2022-02-23,Mumbai,94.29,86.68
2022-02-24,Mumbai,94.33,86.71
2022-02-25,Mumbai,94.38,86.76
2022-02-26,Mumbai,94.43,86.8
2022-02-27,Mumbai,94.49,86.85
2022-02-28,Mumbai,94.54,86.9
2022-03-01,Mumbai,94.58,86.94
2022-03-02,Mumbai,94.64,86.99
2022-03-03,Mumbai,94.68,87.03
2022-03-04,Mumbai,94.74,87.08
2022-03-05,Mumbai,94.79,87.13
2022-03-06,Mumbai,94.84,87.17
2022-03-07,Mumbai,94.89,87.22
2022-03-08,Mumbai,94.96,87.28
2022-03-09,Mumbai,95.01,87.33
2022-03-10,Mumbai,95.07,87.38
2022-03-11,Mumbai,95.13,87.44
2022-03-12,Mumbai,95.18,87.48
2022-03-13,Mumbai,95.24,87.54
2022-03-14,Mumbai,95.3,87.59
2022-03-15,Mumbai,95.36,87.64
2022-03-16,Mumbai,95.41,87.69
2022-03-17,Mumbai,95.46,87.74
2022-03-18,Mumbai,95.53,87.79
2022-03-19,Mumbai,95.6,87.86
2022-03-20,Mumbai,95.65,87.9
2022-03-21,Mumbai,95.71,87.96
2022-03-22,Mumbai,95.76,88.01
2022-03-23,Mumbai,95.82,88.06
2022-03-24,Mumbai,95.88,88.12
2022-03-25,Mumbai,95.95,88.17
2022-03-26,Mumbai,95.98,88.21
2022-03-27,Mumbai,96.03,88.25
2022-03-28,Mumbai,96.08,88.3
2022-03-29,Mumbai,96.14,88.35
2022-03-30,Mumbai,96.19,88.39
2022-03-31,Mumbai,96.24,88.44
2022-04-01,Mumbai,96.3,88.49
2022-04-02,Mumbai,96.37,88.56
2022-04-03,Mumbai,96.41,88.59
2022-04-04,Mumbai,96.46,88.64
2022-04-05,Mumbai,96.52,88.69
2022-04-06,Mumbai,96.58,88.74
2022-04-07,Mumbai,96.63,88.79
2022-04-08,Mumbai,96.68,88.83
2022-04-09,Mumbai,96.72,88.88
2022-04-10,Mumbai,96.79,88.93
2022-04-11,Mumbai,96.85,88.99
2022-04-12,Mumbai,96.91,89.04
2022-04-13,Mumbai,96.96,89.09
2022-04-14,Mumbai,97.01,89.14
2022-04-15,Mumbai,97.07,89.19
2022-04-16,Mumbai,97.13,89.24
2022-04-17,Mumbai,97.19,89.29
2022-04-18,Mumbai,97.24,89.34
2022-04-19,Mumbai,97.29,89.39
2022-04-20,Mumbai,97.34,89.43
2022-04-21,Mumbai,97.4,89.49
2022-04-22,Mumbai,97.47,89.55
2022-04-23,Mumbai,97.52,89.59
2022-04-24,Mumbai,97.58,89.65
2022-04-25,Mumbai,97.62,89.69
2022-04-26,Mumbai,97.69,89.75
2022-04-27,Mumbai,97.75,89.8
2022-04-28,Mumbai,97.81,89.85
2022-04-29,Mumbai,97.87,89.91
2022-04-30,Mumbai,97.92,89.96
2022-05-01,Mumbai,97.97,90.01
2022-05-02,Mumbai,98.03,90.05
2022-05-03,Mumbai,98.08,90.1
2022-05-04,Mumbai,98.13,90.15
2022-05-05,Mumbai,98.19,90.2
2022-05-06,Mumbai,98.24,90.25
2022-05-07,Mumbai,98.3,90.3
2022-05-08,Mumbai,98.37,90.36
2022-05-09,Mumbai,98.42,90.41
2022-05-10,Mumbai,98.47,90.45
2022-05-11,Mumbai,98.53,90.51
2022-05-12,Mumbai,98.59,90.57
2022-05-13,Mumbai,98.65,90.61
2022-05-14,Mumbai,98.69,90.66
2022-05-15,Mumbai,98.75,90.71
2022-05-16,Mumbai,98.82,90.77
2022-05-17,Mumbai,98.86,90.81
2022-05-18,Mumbai,98.92,90.86
2022-05-19,Mumbai,98.97,90.91
2022-05-20,Mumbai,99.02,90.96
2022-05-21,Mumbai,99.08,91.01
2022-05-22,Mumbai,99.13,91.05
2022-05-23,Mumbai,99.19,91.1
2022-05-24,Mumbai,99.25,91.16
2022-05-25,Mumbai,99.31,91.22
2022-05-26,Mumbai,99.36,91.26
2022-05-27,Mumbai,99.4,91.3
2022-05-28,Mumbai,99.45,91.34
2022-05-29,Mumbai,99.49,91.38
2022-05-30,Mumbai,99.56,91.44
2022-05-31,Mumbai,99.62,91.49
2022-06-01,Mumbai,99.66,91.53
2022-06-02,Mumbai,99.71,91.58
2022-06-03,Mumbai,99.76,91.62
2022-06-04,Mumbai,99.81,91.67
2022-06-05,Mumbai,99.82,91.67
2022-06-06,Mumbai,99.82,91.68
2022-06-07,Mumbai,99.81,91.67
2022-06-08,Mumbai,99.8,91.65
2022-06-09,Mumbai,99.79,91.65
2022-06-10,Mumbai,99.79,91.65
2022-06-11,Mumbai,99.8,91.66
2022-06-12,Mumbai,99.79,91.65
2022-06-13,Mumbai,99.78,91.64
2022-06-14,Mumbai,99.77,91.64
2022-06-15,Mumbai,99.77,91.63
2022-06-16,Mumbai,99.77,91.63
2022-06-17,Mumbai,99.75,91.62
2022-06-18,Mumbai,99.74,91.6
2022-06-19,Mumbai,99.73,91.6
2022-06-20,Mumbai,99.71,91.58
2022-06-21,Mumbai,99.72,91.59
2022-06-22,Mumbai,99.71,91.58
2022-06-23,Mumbai,99.69,91.57
2022-06-24,Mumbai,99.68,91.56
2022-06-25,Mumbai,99.67,91.55
2022-06-26,Mumbai,99.67,91.54
2022-06-27,Mumbai,99.67,91.54
2022-06-28,Mumbai,99.65,91.53
2022-06-29,Mumbai,99.63,91.51
2022-06-30,Mumbai,99.62,91.5
2022-07-01,Mumbai,99.61,91.5
2022-07-02,Mumbai,99.61,91.49
2022-07-03,Mumbai,99.6,91.49
2022-07-04,Mumbai,99.59,91.48
2022-07-05,Mumbai,99.59,91.48
2022-07-06,Mumbai,99.58,91.47
2022-07-07,Mumbai,99.57,91.46
2022-07-08,Mumbai,99.56,91.45
2022-07-09,Mumbai,99.54,91.44
2022-07-10,Mumbai,99.54,91.43
2022-07-11,Mumbai,99.54,91.43
2022-07-12,Mumbai,99.52,91.41
2022-07-13,Mumbai,99.5,91.4
2022-07-14,Mumbai,99.5,91.39
2022-07-15,Mumbai,99.5,91.39
2022-07-16,Mumbai,99.48,91.38
2022-07-17,Mumbai,99.48,91.38
2022-07-18,Mumbai,99.46,91.36
2022-07-19,Mumbai,99.47,91.37
2022-07-20,Mumbai,99.47,91.37
2022-07-21,Mumbai,99.47,91.37
2022-07-22,Mumbai,99.46,91.37
2022-07-23,Mumbai,99.46,91.37
2022-07-24,Mumbai,99.46,91.36
2022-07-25,Mumbai,99.45,91.36
2022-07-26,Mumbai,99.45,91.35
2022-07-27,Mumbai,99.44,91.35
2022-07-28,Mumbai,99.45,91.35
2022-07-29,Mumbai,99.43,91.34
2022-07-30,Mumbai,99.42,91.33
2022-07-31,Mumbai,99.42,91.33
2022-08-01,Mumbai,99.42,91.33
2022-08-02,Mumbai,99.42,91.33
2022-08-03,Mumbai,99.4,91.32
2022-08-04,Mumbai,99.4,91.31
2022-08-05,Mumbai,99.38,91.3
2022-08-06,Mumbai,99.39,91.3
2022-08-07,Mumbai,99.39,91.3
2022-08-08,Mumbai,99.39,91.31
2022-08-09,Mumbai,99.39,91.3
2022-08-10,Mumbai,99.38,91.29
2022-08-11,Mumbai,99.38,91.29
2022-08-12,Mumbai,99.38,91.3
2022-08-13,Mumbai,99.38,91.3
2022-08-14,Mumbai,99.37,91.29
2022-08-15,Mumbai,99.37,91.29
2022-08-16,Mumbai,99.36,91.28
2022-08-17,Mumbai,99.36,91.28
2022-08-18,Mumbai,99.35,91.27
2022-08-19,Mumbai,99.34,91.26
2022-08-20,Mumbai,99.33,91.26
2022-08-21,Mumbai,99.33,91.25
2022-08-22,Mumbai,99.34,91.26
2022-08-23,Mumbai,99.33,91.25
2022-08-24,Mumbai,99.32,91.24
2022-08-25,Mumbai,99.24,91.17
2022-08-26,Mumbai,99.15,91.09
2022-08-27,Mumbai,99.06,91.01
2022-08-28,Mumbai,98.99,90.95
2022-08-29,Mumbai,98.9,90.87
2022-08-30,Mumbai,98.84,90.81
2022-08-31,Mumbai,98.77,90.75
2022-09-01,Mumbai,98.7,90.68
2022-09-02,Mumbai,98.63,90.63
2022-09-03,Mumbai,98.56,90.56
2022-09-04,Mumbai,98.49,90.5
2022-09-05,Mumbai,98.42,90.43
2022-09-06,Mumbai,98.35,90.37
2022-09-07,Mumbai,98.27,90.3
2022-09-08,Mumbai,98.2,90.24
2022-09-09,Mumbai,98.12,90.17
2022-09-10,Mumbai,98.04,90.1
2022-09-11,Mumbai,97.97,90.04
2022-09-12,Mumbai,97.9,89.97
2022-09-13,Mumbai,97.82,89.9
2022-09-14,Mumbai,97.75,89.84
2022-09-15,Mumbai,97.68,89.78
2022-09-16,Mumbai,97.6,89.7
2022-09-17,Mumbai,97.53,89.64
2022-09-18,Mumbai,97.46,89.57
2022-09-19,Mumbai,97.38,89.5
2022-09-20,Mumbai,97.31,89.44
2022-09-21,Mumbai,97.22,89.36
2022-09-22,Mumbai,97.16,89.3
2022-09-23,Mumbai,97.08,89.24
2022-09-24,Mumbai,97.0,89.17
2022-09-25,Mumbai,96.94,89.11
2022-09-26,Mumbai,96.86,89.04
2022-09-27,Mumbai,96.79,88.98
2022-09-28,Mumbai,96.71,88.9
2022-09-29,Mumbai,96.63,88.83
2022-09-30,Mumbai,96.54,88.75
2022-10-01,Mumbai,96.47,88.69
2022-10-02,Mumbai,96.4,88.63
2022-10-03,Mumbai,96.33,88.56
2022-10-04,Mumbai,96.26,88.5
2022-10-05,Mumbai,96.18,88.42
2022-10-06,Mumbai,96.09,88.35
2022-10-07,Mumbai,96.02,88.28
2022-10-08,Mumbai,95.94,88.22
2022-10-09,Mumbai,95.87,88.15
2022-10-10,Mumbai,95.8,88.09
2022-10-11,Mumbai,95.73,88.02
2022-10-12,Mumbai,95.65,87.95
2022-10-13,Mumbai,95.58,87.89
2022-10-14,Mumbai,95.51,87.83
2022-10-15,Mumbai,95.43,87.76
2022-10-16,Mumbai,95.36,87.69
2022-10-17,Mumbai,95.29,87.63
2022-10-18,Mumbai,95.22,87.57
2022-10-19,Mumbai,95.15,87.51
2022-10-20,Mumbai,95.07,87.43
2022-10-21,Mumbai,95.01,87.38
2022-10-22,Mumbai,94.92,87.3
2022-10-23,Mumbai,94.9,87.28
2022-10-24,Mumbai,94.89,87.27
2022-10-25,Mumbai,94.89,87.28
2022-10-26,Mumbai,94.89,87.27
2022-10-27,Mumbai,94.88,87.26
2022-10-28,Mumbai,94.86,87.25
2022-10-29,Mumbai,94.86,87.25
2022-10-30,Mumbai,94.85,87.24
2022-10-31,Mumbai,94.84,87.23
2022-11-01,Mumbai,94.82,87.21
2022-11-02,Mumbai,91.83,84.52
2022-11-03,Mumbai,91.84,84.53
2022-11-04,Mumbai,91.86,84.54
2022-11-05,Mumbai,91.87,84.56
2022-11-06,Mumbai,91.88,84.57
2022-11-07,Mumbai,91.88,84.57
2022-11-08,Mumbai,91.89,84.58
2022-11-09,Mumbai,91.9,84.58
2022-11-10,Mumbai,91.91,84.6
2022-11-11,Mumbai,91.93,84.61
2022-11-12,Mumbai,91.94,84.62
2022-11-13,Mumbai,91.94,84.62
2022-11-14,Mumbai,91.96,84.64
2022-11-15,Mumbai,91.98,84.66
2022-11-16,Mumbai,91.99,84.66
2022-11-17,Mumbai,91.98,84.66
2022-11-18,Mumbai,91.99,84.67
2022-11-19,Mumbai,92.01,84.68
2022-11-20,Mumbai,92.03,84.7
2022-11-21,Mumbai,92.04,84.71
2022-11-22,Mumbai,92.04,84.72
2022-11-23,Mumbai,92.05,84.73
2022-11-24,Mumbai,92.07,84.74
2022-11-25,Mumbai,92.08,84.75
2022-11-26,Mumbai,92.09,84.76
2022-11-27,Mumbai,92.1,84.77
2022-11-28,Mumbai,92.11,84.78
2022-11-29,Mumbai,92.11,84.78
2022-11-30,Mumbai,92.13,84.8
2022-12-01,Mumbai,92.14,84.8
2022-12-02,Mumbai,92.15,84.81
2022-12-03,Mumbai,92.16,84.83
2022-12-04,Mumbai,92.19,84.85
2022-12-05,Mumbai,92.19,84.85
2022-12-06,Mumbai,92.21,84.87
2022-12-07,Mumbai,92.22,84.88
2022-12-08,Mumbai,92.23,84.89
2022-12-09,Mumbai,92.26,84.92
2022-12-10,Mumbai,92.27,84.93
2022-12-11,Mumbai,92.3,84.95
2022-12-12,Mumbai,92.3,84.96
2022-12-13,Mumbai,92.31,84.96
2022-12-14,Mumbai,92.33,84.98
2022-12-15,Mumbai,92.36,85.01
2022-12-16,Mumbai,92.38,85.03
2022-12-17,Mumbai,92.4,85.04
2022-12-18,Mumbai,92.41,85.05
2022-12-19,Mumbai,92.41,85.06
2022-12-20,Mumbai,92.42,85.07
2022-12-21,Mumbai,92.45,85.09
2022-12-22,Mumbai,92.45,85.09
2022-12-23,Mumbai,92.46,85.1
2022-12-24,Mumbai,92.45,85.09
2022-12-25,Mumbai,92.47,85.11
2022-12-26,Mumbai,92.49,85.12
2022-12-27,Mumbai,92.49,85.13
2022-12-28,Mumbai,92.5,85.14
2022-12-29,Mumbai,92.52,85.16
2022-12-30,Mumbai,92.54,85.17
2022-12-31,Mumbai,92.54,85.17
2023-01-01,Mumbai,92.54,85.18
2023-01-02,Mumbai,92.54,85.17
2023-01-03,Mumbai,92.56,85.19
2023-01-04,Mumbai,92.57,85.2
2023-01-05,Mumbai,92.59,85.22
2023-01-06,Mumbai,92.61,85.24
2023-01-07,Mumbai,92.61,85.24
2023-01-08,Mumbai,92.62,85.25
2023-01-09,Mumbai,92.64,85.27
2023-01-10,Mumbai,92.66,85.28
2023-01-11,Mumbai,92.67,85.29
2023-01-12,Mumbai,92.67,85.3
2023-01-13,Mumbai,92.69,85.31
2023-01-14,Mumbai,92.7,85.32
2023-01-15,Mumbai,92.69,85.32
2023-01-16,Mumbai,92.7,85.32
2023-01-17,Mumbai,92.72,85.34
2023-01-18,Mumbai,92.75,85.36
2023-01-19,Mumbai,92.76,85.37
2023-01-20,Mumbai,92.76,85.38
2023-01-21,Mumbai,92.79,85.4
2023-01-22,Mumbai,92.8,85.42
2023-01-23,Mumbai,92.81,85.43
2023-01-24,Mumbai,92.82,85.43
2023-01-25,Mumbai,92.82,85.44
2023-01-26,Mumbai,92.85,85.46
2023-01-27,Mumbai,92.86,85.47
2023-01-28,Mumbai,92.87,85.48
2023-01-29,Mumbai,92.88,85.48
2023-01-30,Mumbai,92.9,85.51
2023-01-31,Mumbai,92.91,85.51
2023-02-01,Mumbai,92.93,85.53
2023-02-02,Mumbai,92.94,85.54
2023-02-03,Mumbai,92.96,85.56
2023-02-04,Mumbai,92.96,85.56
2023-02-05,Mumbai,92.98,85.58
2023-02-06,Mumbai,93.01,85.6
2023-02-07,Mumbai,93.02,85.61
2023-02-08,Mumbai,93.03,85.62
2023-02-09,Mumbai,93.03,85.62
2023-02-10,Mumbai,93.04,85.64
2023-02-11,Mumbai,93.05,85.65
2023-02-12,Mumbai,93.07,85.66
2023-02-13,Mumbai,93.08,85.67
2023-02-14,Mumbai,93.08,85.67
2023-02-15,Mumbai,93.1,85.69
2023-02-16,Mumbai,93.12,85.7
2023-02-17,Mumbai,93.13,85.71
2023-02-18,Mumbai,93.14,85.73
2023-02-19,Mumbai,93.16,85.75
2023-02-20,Mumbai,93.18,85.76
2023-02-21,Mumbai,93.18,85.76
2023-02-22,Mumbai,93.2,85.78
2023-02-23,Mumbai,93.21,85.79
2023-02-24,Mumbai,93.22,85.8
2023-02-25,Mumbai,93.22,85.8
2023-02-26,Mumbai,93.24,85.81
2023-02-27,Mumbai,93.24,85.82
2023-02-28,Mumbai,93.25,85.83
2023-03-01,Mumbai,93.27,85.84
2023-03-02,Mumbai,93.28,85.85
2023-03-03,Mumbai,93.3,85.87
2023-03-04,Mumbai,93.31,85.89
2023-03-05,Mumbai,93.32,85.9
2023-03-06,Mumbai,93.34,85.91
2023-03-07,Mumbai,93.34,85.91
2023-03-08,Mumbai,93.36,85.93
2023-03-09,Mumbai,93.38,85.94
2023-03-10,Mumbai,93.39,85.95
2023-03-11,Mumbai,93.4,85.97
2023-03-12,Mumbai,93.42,85.98
2023-03-13,Mumbai,93.43,85.99
2023-03-14,Mumbai,93.43,85.99
2023-03-15,Mumbai,93.45,86.01
2023-03-16,Mumbai,93.46,86.02
2023-03-17,Mumbai,93.47,86.03
2023-03-18,Mumbai,93.48,86.04
2023-03-19,Mumbai,93.49,86.05
2023-03-20,Mumbai,93.5,86.06
2023-03-21,Mumbai,93.52,86.07
2023-03-22,Mumbai,93.53,86.08
2023-03-23,Mumbai,93.54,86.09
2023-03-24,Mumbai,93.55,86.1
2023-03-25,Mumbai,93.56,86.12
2023-03-26,Mumbai,93.58,86.13
2023-03-27,Mumbai,93.59,86.14
2023-03-28,Mumbai,93.61,86.15
2023-03-29,Mumbai,93.62,86.17
2023-03-30,Mumbai,93.64,86.19
2023-03-31,Mumbai,93.66,86.2
2023-04-01,Mumbai,93.67,86.21
2023-04-02,Mumbai,93.67,86.21
2023-04-03,Mumbai,93.69,86.23
2023-04-04,Mumbai,93.69,86.23
2023-04-05,Mumbai,93.7,86.24
2023-04-06,Mumbai,93.71,86.25
2023-04-07,Mumbai,93.73,86.26
2023-04-08,Mumbai,93.74,86.28
2023-04-09,Mumbai,93.75,86.28
2023-04-10,Mumbai,93.75,86.28
2023-04-11,Mumbai,93.75,86.29
2023-04-12,Mumbai,93.77,86.3
2023-04-13,Mumbai,93.78,86.32
2023-04-14,Mumbai,93.79,86.33
2023-04-15,Mumbai,93.8,86.33
2023-04-16,Mumbai,93.81,86.34
2023-04-17,Mumbai,93.83,86.36
2023-04-18,Mumbai,93.84,86.37
2023-04-19,Mumbai,93.85,86.38
2023-04-20,Mumbai,93.88,86.4
2023-04-21,Mumbai,93.89,86.42
2023-04-22,Mumbai,93.9,86.43
2023-04-23,Mumbai,93.92,86.44
2023-04-24,Mumbai,93.93,86.45
2023-04-25,Mumbai,93.94,86.46
2023-04-26,Mumbai,93.97,86.48
2023-04-27,Mumbai,93.99,86.51
2023-04-28,Mumbai,93.99,86.51
2023-04-29,Mumbai,94.01,86.53
2023-04-30,Mumbai,94.04,86.55
2023-05-01,Mumbai,94.05,86.56
2023-05-02,Mumbai,94.06,86.57
2023-05-03,Mumbai,94.09,86.59
2023-05-04,Mumbai,94.1,86.6
2023-05-05,Mumbai,94.11,86.62
2023-05-06,Mumbai,94.12,86.63
2023-05-07,Mumbai,94.12,86.63
2023-05-08,Mumbai,94.14,86.64
2023-05-09,Mumbai,94.15,86.65
2023-05-10,Mumbai,94.17,86.67
2023-05-11,Mumbai,94.2,86.7
2023-05-12,Mumbai,94.22,86.71
2023-05-13,Mumbai,94.23,86.72
2023-05-14,Mumbai,94.24,86.74
2023-05-15,Mumbai,94.26,86.75
2023-05-16,Mumbai,94.28,86.77
2023-05-17,Mumbai,94.28,86.77
2023-05-18,Mumbai,94.28,86.78
2023-05-19,Mumbai,94.28,86.78
2023-05-20,Mumbai,94.3,86.79
2023-05-21,Mumbai,94.31,86.8
2023-05-22,Mumbai,94.32,86.81
2023-05-23,Mumbai,94.33,86.82
2023-05-24,Mumbai,94.34,86.83
2023-05-25,Mumbai,94.34,86.83
2023-05-26,Mumbai,94.35,86.84
2023-05-27,Mumbai,94.36,86.85
2023-05-28,Mumbai,94.39,86.87
2023-05-29,Mumbai,94.4,86.88
2023-05-30,Mumbai,94.41,86.89
2023-05-31,Mumbai,94.42,86.9
2023-06-01,Mumbai,94.44,86.92
2023-06-02,Mumbai,94.46,86.93
2023-06-03,Mumbai,94.47,86.95
2023-06-04,Mumbai,94.49,86.96
2023-06-05,Mumbai,94.51,86.99
2023-06-06,Mumbai,94.52,86.99
2023-06-07,Mumbai,94.52,87.0
2023-06-08,Mumbai,94.52,87.0
2023-06-09,Mumbai,94.54,87.01
2023-06-10,Mumbai,94.55,87.02
2023-06-11,Mumbai,94.56,87.03
2023-06-12,Mumbai,94.57,87.04
2023-06-13,Mumbai,94.58,87.05
2023-06-14,Mumbai,94.6,87.06
2023-06-15,Mumbai,94.61,87.07
2023-06-16,Mumbai,94.63,87.09
2023-06-17,Mumbai,94.63,87.1
2023-06-18,Mumbai,94.64,87.1
2023-06-19,Mumbai,94.67,87.13
2023-06-20,Mumbai,98.68,90.74
2023-06-21,Mumbai,98.69,90.75
2023-06-22,Mumbai,98.7,90.75
2023-06-23,Mumbai,98.71,90.77
2023-06-24,Mumbai,98.73,90.78
2023-06-25,Mumbai,98.74,90.8
2023-06-26,Mumbai,98.76,90.82
2023-06-27,Mumbai,98.77,90.83
2023-06-28,Mumbai,98.77,90.83
2023-06-29,Mumbai,98.79,90.84
2023-06-30,Mumbai,98.81,90.86
2023-07-01,Mumbai,98.84,90.88
2023-07-02,Mumbai,98.85,90.89
2023-07-03,Mumbai,98.87,90.91
2023-07-04,Mumbai,98.88,90.92
2023-07-05,Mumbai,98.89,90.93
2023-07-06,Mumbai,98.89,90.94
2023-07-07,Mumbai,98.9,90.94
2023-07-08,Mumbai,98.92,90.96
