listing_date,model_name,city,mileage_kmpl,age_years,kms_driven,owner,price_inr_thousands,fuel_pct_change_1yr
2022-10-17,Suzuki Access 125,Bengaluru,50,7.6,43810,1st Owner,25.2,9.19
2024-07-13,Honda Activa 6G,Bengaluru,55,3.5,28969,2nd Owner,42.8,9.6
2022-11-13,Honda Activa 6G,Delhi,55,7.2,63736,2nd Owner,21.1,6.78
2026-03-29,Hero HF Deluxe,Bengaluru,68,5.7,31943,1st Owner,27.7,4.26
2022-03-19,Suzuki Access 125,Delhi,50,7.5,44587,2nd Owner,22.5,6.5
2024-04-26,Hero HF Deluxe,Delhi,68,3.8,16495,1st Owner,40.0,10.06
2023-01-10,Hero HF Deluxe,Delhi,68,5.4,45860,2nd Owner,22.1,0.58
2023-03-23,KTM Duke 200,Delhi,32,2.2,17513,1st Owner,131.6,-0.39
2023-08-07,Hero Splendor Plus,Mumbai,65,7.2,44464,1st Owner,23.4,-0.98
2024-07-14,Bajaj Pulsar 150,Mumbai,45,2.7,16597,3rd Owner,63.0,9.4
2024-09-09,Honda Activa 6G,Mumbai,55,2.6,22488,1st Owner,54.7,4.88
2025-10-14,KTM Duke 200,Bengaluru,32,2.9,12792,2nd Owner,109.1,4.59
2025-08-23,Honda Activa 6G,Bengaluru,55,5.1,40144,3rd Owner,29.1,4.59
2022-07-18,Bajaj Platina,Delhi,62,1.3,9322,2nd Owner,55.2,12.53
2025-01-15,Honda Activa 6G,Mumbai,55,1.7,6837,2nd Owner,60.8,4.68
2024-12-28,Hero HF Deluxe,Delhi,68,2.4,21593,1st Owner,43.8,4.91
2023-01-01,Bajaj Pulsar 150,Mumbai,45,1.3,10219,2nd Owner,81.1,0.54
2024-02-29,Royal Enfield Classic 350,Delhi,35,3.9,34317,1st Owner,96.9,10.13
2025-07-27,Yamaha FZ-S,Mumbai,42,1.3,6625,1st Owner,94.0,4.54
2024-01-17,Hero Splendor Plus,Delhi,65,0.7,5261,1st Owner,68.5,10.21
2022-03-03,KTM Duke 200,Bengaluru,32,4.1,19017,1st Owner,107.5,5.44
2025-08-01,Yamaha FZ-S,Bengaluru,42,2.4,19692,1st Owner,75.8,4.59
2026-02-18,Bajaj Platina,Delhi,62,7.9,46570,1st Owner,20.2,4.4
2022-12-03,KTM Duke 200,Mumbai,32,2.0,13163,2nd Owner,123.9,4.46
2022-04-07,Yamaha FZ-S,Mumbai,42,5.6,22856,2nd Owner,46.9,6.97
2025-10-10,Suzuki Access 125,Delhi,50,6.5,29233,3rd Owner,28.2,4.77
2022-08-27,Hero HF Deluxe,Mumbai,68,6.8,44792,2nd Owner,21.3,10.74
2024-08-26,Suzuki Access 125,Bengaluru,50,6.0,32524,2nd Owner,29.1,5.01
2026-04-25,TVS Jupiter,Mumbai,52,5.9,51839,2nd Owner,24.5,4.24
2022-08-05,Bajaj Platina,Delhi,62,7.2,46899,1st Owner,24.6,12.13
2025-09-14,Hero HF Deluxe,Bengaluru,68,1.8,9622,1st Owner,49.8,4.56
2025-01-04,Royal Enfield Classic 350,Mumbai,35,4.7,40255,1st Owner,85.8,4.63
2022-09-28,Yamaha FZ-S,Delhi,42,0.7,5280,3rd Owner,87.0,10.82
2023-07-22,TVS Jupiter,Bengaluru,52,2.4,9664,2nd Owner,52.0,-5.42
2023-10-21,Honda Activa 6G,Bengaluru,55,5.7,50116,1st Owner,30.5,1.5
2022-05-06,Bajaj Pulsar 150,Mumbai,45,2.2,16433,2nd Owner,74.0,8.33
2023-06-17,TVS Jupiter,Delhi,52,4.6,19372,3rd Owner,32.5,-4.33
2022-03-30,Honda Activa 6G,Delhi,55,0.9,6908,3rd Owner,61.7,7.08
2023-07-22,TVS Jupiter,Bengaluru,52,8.0,37829,2nd Owner,21.3,-5.42
2022-07-28,Royal Enfield Classic 350,Mumbai,35,6.0,40744,2nd Owner,66.2,11.52
2022-08-03,Yamaha FZ-S,Delhi,42,4.9,21617,1st Owner,56.2,12.17
2024-02-14,Honda Activa 6G,Bengaluru,55,4.7,29536,1st Owner,40.7,9.67
2023-08-26,Hero Splendor Plus,Mumbai,65,3.3,20501,1st Owner,46.0,-0.52
2025-01-04,Hero HF Deluxe,Delhi,68,4.0,26515,2nd Owner,31.9,4.92
2024-12-12,Bajaj Platina,Delhi,62,1.4,10597,1st Owner,58.9,4.84
2022-11-12,Yamaha FZ-S,Bengaluru,42,0.7,3846,3rd Owner,92.0,6.61
2024-01-26,Bajaj Platina,Mumbai,62,5.8,27139,1st Owner,32.1,9.51
2024-09-05,Bajaj Platina,Mumbai,62,5.6,46768,1st Owner,27.1,4.88
2023-02-20,Bajaj Platina,Mumbai,62,1.0,6728,1st Owner,61.0,0.6
2024-12-25,Yamaha FZ-S,Bengaluru,42,1.4,10565,3rd Owner,78.3,4.68
2025-03-06,Bajaj Pulsar 150,Mumbai,45,5.4,22722,2nd Owner,43.4,4.73
2025-03-15,KTM Duke 200,Mumbai,32,6.6,43396,2nd Owner,56.8,4.71
2022-09-27,Hero Splendor Plus,Bengaluru,65,1.2,5425,3rd Owner,54.5,10.39
2026-05-15,Royal Enfield Classic 350,Mumbai,35,3.3,18275,1st Owner,125.9,4.18
2025-01-10,TVS Jupiter,Mumbai,52,3.3,15887,1st Owner,47.8,4.68
2024-07-15,KTM Duke 200,Mumbai,32,3.9,34332,3rd Owner,79.5,9.39
2023-05-29,Yamaha FZ-S,Mumbai,42,6.1,37252,3rd Owner,38.2,-3.32
2025-04-07,Royal Enfield Classic 350,Delhi,35,7.4,54246,2nd Owner,50.8,4.93
2022-07-26,Royal Enfield Classic 350,Bengaluru,35,1.6,8613,2nd Owner,145.6,11.87
2026-06-10,Suzuki Access 125,Delhi,50,2.7,24320,1st Owner,53.6,4.38
2023-12-18,KTM Duke 200,Delhi,32,3.0,26248,2nd Owner,108.3,10.26
2024-06-27,KTM Duke 200,Mumbai,32,1.8,14432,3rd Owner,124.1,9.32
2024-07-26,Suzuki Access 125,Delhi,50,5.4,42863,1st Owner,32.6,10.03
2023-04-03,Bajaj Pulsar 150,Bengaluru,45,6.2,43898,3rd Owner,32.8,-0.91
2026-03-21,Bajaj Platina,Bengaluru,62,1.8,8581,1st Owner,54.2,4.25
2023-08-28,KTM Duke 200,Delhi,32,2.6,18948,1st Owner,126.0,-0.51
2022-11-20,Honda Activa 6G,Delhi,55,1.4,6478,2nd Owner,59.4,6.04
2022-04-25,KTM Duke 200,Delhi,32,7.4,44891,1st Owner,56.6,8.38
2022-10-15,Honda Activa 6G,Bengaluru,55,4.0,20926,1st Owner,43.1,9.38
2024-07-14,Bajaj Pulsar 150,Bengaluru,45,4.1,30778,1st Owner,55.3,9.62
2023-12-04,Honda Activa 6G,Delhi,55,3.0,18921,1st Owner,52.8,5.99
2026-05-05,Royal Enfield Classic 350,Bengaluru,35,2.7,23646,2nd Owner,110.6,4.3
2025-09-25,Honda Activa 6G,Bengaluru,55,3.0,12771,1st Owner,54.1,4.55
2022-06-14,TVS Jupiter,Bengaluru,52,6.5,45199,1st Owner,25.3,10.32
2025-06-27,TVS Jupiter,Delhi,52,5.0,34264,1st Owner,35.6,4.9
2023-12-24,Royal Enfield Classic 350,Delhi,35,6.3,36510,2nd Owner,65.7,10.24
2026-01-22,Yamaha FZ-S,Bengaluru,42,2.1,8547,1st Owner,81.7,4.35
2026-06-21,Bajaj Pulsar 150,Bengaluru,45,3.7,26477,2nd Owner,55.2,4.21
2024-01-15,Royal Enfield Classic 350,Delhi,35,2.9,23787,1st Owner,117.8,10.19
2023-07-04,Hero Splendor Plus,Mumbai,65,2.4,17218,1st Owner,48.3,-4.77
2022-04-10,Honda Activa 6G,Bengaluru,55,3.9,22967,1st Owner,42.9,7.27
2022-12-28,TVS Jupiter,Bengaluru,52,5.1,41329,2nd Owner,30.1,0.56
2026-05-29,Suzuki Access 125,Delhi,50,1.8,11252,1st Owner,63.4,4.43
2026-06-18,Bajaj Pulsar 150,Delhi,45,1.6,13203,1st Owner,80.7,4.36
2023-03-25,Hero Splendor Plus,Delhi,65,7.4,41596,1st Owner,23.4,-0.49
2024-01-16,Yamaha FZ-S,Bengaluru,42,2.9,11581,1st Owner,75.1,9.77
2024-05-17,Yamaha FZ-S,Mumbai,42,3.2,18524,1st Owner,72.1,9.39
2022-03-15,Honda Activa 6G,Mumbai,55,3.3,18189,1st Owner,47.4,5.85
2025-06-09,KTM Duke 200,Mumbai,32,6.0,43753,2nd Owner,63.4,4.61
2026-03-14,Bajaj Pulsar 150,Bengaluru,45,0.9,5839,1st Owner,99.5,4.28
2022-10-23,Hero Splendor Plus,Bengaluru,65,5.7,26009,3rd Owner,27.8,8.63
2026-02-22,KTM Duke 200,Delhi,32,5.7,47000,2nd Owner,66.3,4.41
2025-03-08,KTM Duke 200,Mumbai,32,5.0,21865,1st Owner,85.3,4.7
2023-10-09,Bajaj Pulsar 150,Delhi,45,3.2,21784,1st Owner,64.4,0.44
2023-10-27,Honda Activa 6G,Bengaluru,55,2.7,24317,1st Owner,49.2,2.07
2022-12-03,Suzuki Access 125,Mumbai,50,2.5,11538,2nd Owner,55.8,4.46
2025-05-28,TVS Jupiter,Delhi,52,6.6,44012,1st Owner,25.4,4.85
2022-06-17,TVS Jupiter,Bengaluru,52,6.2,55310,2nd Owner,24.5,10.45
2026-06-22,Bajaj Platina,Bengaluru,62,1.4,10677,2nd Owner,54.4,4.2
2025-06-12,Bajaj Platina,Delhi,62,0.9,4330,2nd Owner,60.3,4.88
2025-12-25,Yamaha FZ-S,Mumbai,42,3.6,29600,1st Owner,62.0,4.38
2022-10-05,Bajaj Pulsar 150,Mumbai,45,6.1,51642,2nd Owner,33.3,9.95
2023-07-11,Honda Activa 6G,Delhi,55,4.6,29858,1st Owner,39.3,-5.39
2025-10-12,Yamaha FZ-S,Delhi,42,3.7,20277,1st Owner,61.9,4.76
2023-05-06,KTM Duke 200,Mumbai,32,3.8,16595,2nd Owner,100.1,-2.33
2022-05-22,Yamaha FZ-S,Mumbai,42,3.1,20236,1st Owner,68.7,9.0
2026-01-11,Royal Enfield Classic 350,Bengaluru,35,7.5,46446,2nd Owner,56.6,4.41
2023-05-06,KTM Duke 200,Delhi,32,7.7,51051,1st Owner,50.9,-2.48
2023-10-12,KTM Duke 200,Bengaluru,32,2.2,19865,2nd Owner,118.3,0.72
2024-04-13,Bajaj Platina,Bengaluru,62,4.5,39196,2nd Owner,30.7,9.72
2022-11-25,Yamaha FZ-S,Delhi,42,7.5,41554,2nd Owner,33.0,5.57
2023-03-21,KTM Duke 200,Bengaluru,32,1.8,10036,1st Owner,138.9,-0.3
2025-04-01,Yamaha FZ-S,Bengaluru,42,0.6,4740,1st Owner,104.2,4.77
2022-12-28,Royal Enfield Classic 350,Delhi,35,7.8,57832,2nd Owner,50.5,0.58
2023-01-07,Hero HF Deluxe,Mumbai,68,1.5,11587,3rd Owner,42.9,0.56
2022-05-13,Bajaj Platina,Bengaluru,62,1.9,10189,1st Owner,56.7,8.86
2025-12-17,TVS Jupiter,Mumbai,52,6.7,33470,1st Owner,27.9,4.39
2024-07-20,Hero HF Deluxe,Bengaluru,68,1.9,12087,1st Owner,48.9,9.59
2025-02-21,Bajaj Platina,Delhi,62,2.2,18732,2nd Owner,48.0,5.01
2023-08-11,Royal Enfield Classic 350,Bengaluru,35,2.4,12688,1st Owner,136.4,-0.92
2025-04-19,Suzuki Access 125,Bengaluru,50,2.4,19431,2nd Owner,52.5,4.74
2025-07-27,Bajaj Platina,Mumbai,62,5.5,48184,2nd Owner,25.3,4.54
2024-10-15,Hero Splendor Plus,Mumbai,65,5.9,31005,1st Owner,31.1,4.76
2024-08-07,Bajaj Pulsar 150,Bengaluru,45,3.0,15055,2nd Owner,65.2,5.07
2022-07-29,Honda Activa 6G,Delhi,55,2.0,16941,3rd Owner,50.7,12.3
2024-06-23,Hero HF Deluxe,Mumbai,68,4.3,33463,3rd Owner,29.3,9.33
2024-03-16,Bajaj Platina,Bengaluru,62,7.2,39997,1st Owner,23.4,9.68
2025-02-27,KTM Duke 200,Delhi,32,2.3,20033,1st Owner,133.2,5.02
2026-01-22,Royal Enfield Classic 350,Bengaluru,35,3.0,15981,3rd Owner,111.1,4.35
2026-06-10,Royal Enfield Classic 350,Bengaluru,35,1.8,13935,1st Owner,152.3,4.22
2024-11-27,Hero Splendor Plus,Bengaluru,65,0.8,4144,1st Owner,70.3,4.71
2026-01-20,Bajaj Platina,Mumbai,62,2.3,13334,3rd Owner,44.3,4.27
2023-03-26,Honda Activa 6G,Mumbai,55,7.1,32022,3rd Owner,23.1,-0.51
2024-03-09,Suzuki Access 125,Bengaluru,50,2.9,24145,1st Owner,51.9,9.7
2023-02-09,Suzuki Access 125,Bengaluru,50,3.3,29138,1st Owner,48.7,0.62
2023-05-02,Yamaha FZ-S,Delhi,42,2.7,23559,3rd Owner,60.9,-2.29
2022-07-02,TVS Jupiter,Bengaluru,52,1.8,16107,1st Owner,58.4,11.2
2022-09-11,Yamaha FZ-S,Delhi,42,4.9,38352,1st Owner,48.3,11.19
2025-06-23,KTM Duke 200,Mumbai,32,1.6,9917,1st Owner,150.9,4.63
2022-02-10,Hero HF Deluxe,Bengaluru,68,2.7,11367,3rd Owner,35.5,0.0
2023-10-04,Honda Activa 6G,Mumbai,55,6.2,35001,1st Owner,31.6,0.23
2022-05-19,Bajaj Pulsar 150,Delhi,45,1.3,5412,1st Owner,93.9,9.5
2024-06-08,Bajaj Pulsar 150,Delhi,45,4.0,22008,2nd Owner,52.8,10.04
2022-04-02,KTM Duke 200,Mumbai,32,5.6,45310,1st Owner,72.1,6.8
2025-12-20,Yamaha FZ-S,Delhi,42,4.9,24815,2nd Owner,49.8,4.68
2022-06-24,Hero HF Deluxe,Delhi,68,4.9,24926,2nd Owner,30.2,11.25
2025-10-25,Royal Enfield Classic 350,Delhi,35,1.3,11137,1st Owner,160.1,4.7
2024-01-06,Bajaj Pulsar 150,Mumbai,45,2.6,14379,1st Owner,74.7,9.55
2024-11-04,TVS Jupiter,Bengaluru,52,7.2,31474,1st Owner,25.2,4.79
2026-04-26,Hero Splendor Plus,Delhi,65,2.4,19891,2nd Owner,49.0,4.46
2024-10-11,Suzuki Access 125,Mumbai,50,2.9,20217,2nd Owner,50.2,4.75
2024-03-20,KTM Duke 200,Bengaluru,32,5.0,34590,3rd Owner,71.6,9.68
2026-05-14,Suzuki Access 125,Delhi,50,4.2,20235,2nd Owner,42.3,4.42
2025-12-24,KTM Duke 200,Bengaluru,32,2.5,17544,2nd Owner,120.7,4.47
2023-09-02,KTM Duke 200,Bengaluru,32,1.2,8234,2nd Owner,143.0,-0.41
2023-09-23,Bajaj Pulsar 150,Bengaluru,45,4.3,21967,2nd Owner,49.4,0.0
2022-05-08,Bajaj Pulsar 150,Bengaluru,45,7.9,51915,1st Owner,30.3,8.62
2023-01-26,Bajaj Pulsar 150,Bengaluru,45,5.4,29523,2nd Owner,44.1,0.63
2026-06-22,Yamaha FZ-S,Mumbai,42,1.4,11338,1st Owner,92.9,4.11
2023-12-05,KTM Duke 200,Delhi,32,1.2,5015,3rd Owner,137.1,6.07
2024-05-11,KTM Duke 200,Mumbai,32,6.2,32562,1st Owner,69.8,9.4
2025-12-10,Bajaj Pulsar 150,Mumbai,45,4.9,38901,2nd Owner,42.9,4.39
2022-12-09,Yamaha FZ-S,Mumbai,42,4.8,24437,1st Owner,52.6,4.06
2023-04-04,Hero Splendor Plus,Mumbai,65,6.7,36877,1st Owner,26.5,-0.93
2025-11-30,Hero Splendor Plus,Mumbai,65,7.9,48685,1st Owner,21.8,4.44
2022-07-29,Yamaha FZ-S,Mumbai,42,3.4,25738,1st Owner,63.3,11.49
2025-06-01,Royal Enfield Classic 350,Bengaluru,35,4.9,39039,1st Owner,85.9,4.69
2023-07-12,Honda Activa 6G,Mumbai,55,5.6,37421,2nd Owner,30.2,-5.09
2026-06-12,KTM Duke 200,Mumbai,32,4.9,30509,1st Owner,90.6,4.14
2022-01-20,Bajaj Platina,Mumbai,62,3.8,26187,1st Owner,37.2,0.0
2026-01-23,Bajaj Platina,Delhi,62,7.7,51286,3rd Owner,17.7,4.52
2025-03-15,Suzuki Access 125,Bengaluru,50,2.2,9361,1st Owner,64.5,4.81
2026-01-21,Hero Splendor Plus,Delhi,65,5.0,28570,1st Owner,35.2,4.54
2023-01-22,Suzuki Access 125,Bengaluru,50,5.7,23251,2nd Owner,33.7,0.57
2026-03-09,Royal Enfield Classic 350,Bengaluru,35,5.3,38491,1st Owner,83.8,4.29
2022-12-28,Yamaha FZ-S,Mumbai,42,4.4,18368,1st Owner,58.7,0.55
2024-11-26,Bajaj Pulsar 150,Delhi,45,3.0,21735,1st Owner,69.8,4.92
2024-03-16,Hero HF Deluxe,Mumbai,68,7.0,32515,2nd Owner,21.6,9.46
2024-11-19,Hero Splendor Plus,Mumbai,65,4.5,38530,1st Owner,33.9,4.64
2025-10-25,Suzuki Access 125,Delhi,50,0.9,7355,1st Owner,73.8,4.7
2025-10-01,Bajaj Pulsar 150,Mumbai,45,7.1,40985,1st Owner,33.9,4.49
2023-07-14,Honda Activa 6G,Bengaluru,55,5.2,30105,2nd Owner,33.1,-5.29
2026-03-03,TVS Jupiter,Mumbai,52,2.8,20462,2nd Owner,45.7,4.16
2023-10-19,KTM Duke 200,Mumbai,32,6.5,53376,2nd Owner,57.4,1.29
2023-01-27,Yamaha FZ-S,Delhi,42,1.6,11045,1st Owner,88.3,0.64
2024-02-17,TVS Jupiter,Bengaluru,52,5.0,29141,1st Owner,35.7,9.69
2023-06-03,Honda Activa 6G,Mumbai,55,5.7,36737,2nd Owner,28.2,-3.54
2023-12-11,Hero HF Deluxe,Delhi,68,3.5,28466,3rd Owner,32.4,6.34
2025-05-02,Bajaj Pulsar 150,Delhi,45,2.7,19126,1st Owner,68.7,4.94
2023-07-04,Hero Splendor Plus,Bengaluru,65,1.6,13098,1st Owner,57.9,-4.87
2022-12-10,Honda Activa 6G,Mumbai,55,7.1,32328,2nd Owner,25.7,4.03
2026-06-19,Honda Activa 6G,Delhi,55,1.6,11051,2nd Owner,55.8,4.37
2024-05-01,Bajaj Pulsar 150,Bengaluru,45,1.1,4637,1st Owner,98.5,9.63
2022-07-11,Hero HF Deluxe,Mumbai,68,3.3,29665,2nd Owner,36.7,11.37
2024-09-03,Bajaj Platina,Delhi,62,3.3,14266,1st Owner,44.3,5.21
2025-07-07,Honda Activa 6G,Bengaluru,55,4.5,27635,1st Owner,40.6,4.66
2023-06-19,Bajaj Pulsar 150,Mumbai,45,2.1,14410,2nd Owner,75.3,-4.16
2026-03-08,Royal Enfield Classic 350,Delhi,35,4.8,25359,1st Owner,96.7,4.41
2022-10-20,TVS Jupiter,Bengaluru,52,5.1,45453,2nd Owner,29.4,8.9
2022-01-29,Yamaha FZ-S,Bengaluru,42,2.0,14110,1st Owner,82.1,0.0
2023-03-27,Yamaha FZ-S,Bengaluru,42,6.6,54071,1st Owner,37.8,-0.57
2022-02-15,Hero HF Deluxe,Delhi,68,3.0,18357,1st Owner,42.7,5.64
2022-09-13,Bajaj Pulsar 150,Mumbai,45,6.5,52682,1st Owner,36.6,10.41
2023-07-09,Hero HF Deluxe,Mumbai,68,3.6,25192,1st Owner,36.7,-5.0
2024-07-07,Suzuki Access 125,Bengaluru,50,5.8,46373,1st Owner,30.5,9.59
2025-10-18,Bajaj Platina,Delhi,62,5.1,43304,1st Owner,30.9,4.73
2022-10-15,Royal Enfield Classic 350,Bengaluru,35,2.7,10863,2nd Owner,129.8,9.38
2022-07-24,TVS Jupiter,Bengaluru,52,3.0,15463,3rd Owner,41.2,11.88
2024-05-06,Suzuki Access 125,Mumbai,50,4.3,22006,2nd Owner,39.1,9.41
2025-03-17,Hero HF Deluxe,Delhi,68,4.1,19018,2nd Owner,32.1,5.0
2022-07-06,Royal Enfield Classic 350,Bengaluru,35,3.0,15118,2nd Owner,114.2,11.39
2025-06-09,Hero Splendor Plus,Delhi,65,1.2,8294,2nd Owner,58.7,4.89
2023-11-08,Bajaj Platina,Bengaluru,62,4.3,25359,1st Owner,38.5,3.27
2024-11-08,Hero HF Deluxe,Mumbai,68,3.9,30419,2nd Owner,32.8,4.69
2025-11-17,Bajaj Platina,Mumbai,62,0.8,5863,1st Owner,67.2,4.41
2023-05-30,Royal Enfield Classic 350,Mumbai,35,5.6,34069,1st Owner,78.2,-3.37
2026-03-18,Hero HF Deluxe,Bengaluru,68,3.2,22853,2nd Owner,36.8,4.23
2023-02-15,Bajaj Platina,Mumbai,62,1.7,12340,2nd Owner,48.0,0.58
2022-02-09,Bajaj Platina,Mumbai,62,7.6,39451,1st Owner,21.1,0.0
2024-04-06,Bajaj Platina,Delhi,62,2.5,19443,1st Owner,49.7,10.13
2025-07-27,KTM Duke 200,Delhi,32,4.6,28431,3rd Owner,79.6,4.82
2024-05-16,KTM Duke 200,Delhi,32,3.0,20493,2nd Owner,102.3,10.05
2026-03-15,Yamaha FZ-S,Mumbai,42,3.0,12826,1st Owner,71.8,4.18
2024-06-02,Suzuki Access 125,Mumbai,50,4.9,25280,1st Owner,40.4,9.42
2025-10-29,Yamaha FZ-S,Bengaluru,42,4.7,24755,2nd Owner,50.1,4.51
2024-12-04,KTM Duke 200,Delhi,32,4.0,21113,1st Owner,104.2,4.91
2025-09-15,Yamaha FZ-S,Mumbai,42,7.9,56556,3rd Owner,25.9,4.46
2022-09-07,Royal Enfield Classic 350,Bengaluru,35,6.2,29949,3rd Owner,68.4,10.8
2022-07-16,Yamaha FZ-S,Bengaluru,42,6.0,52720,2nd Owner,38.2,11.91
2022-06-11,Hero Splendor Plus,Delhi,65,8.0,40573,1st Owner,23.6,10.63
2023-06-03,Suzuki Access 125,Delhi,50,0.7,4849,1st Owner,76.6,-3.76
2023-01-28,TVS Jupiter,Mumbai,52,4.6,35632,2nd Owner,33.8,0.6
2025-09-21,Royal Enfield Classic 350,Bengaluru,35,3.6,32403,2nd Owner,98.7,4.55
2025-01-09,Honda Activa 6G,Bengaluru,55,8.0,52920,3rd Owner,19.0,4.77
2024-05-03,Hero Splendor Plus,Bengaluru,65,5.8,44386,2nd Owner,25.9,9.62
2025-01-05,Yamaha FZ-S,Bengaluru,42,5.1,38233,1st Owner,49.1,4.74
2026-05-10,Bajaj Platina,Delhi,62,1.0,6482,1st Owner,64.7,4.41
2022-10-18,KTM Duke 200,Bengaluru,32,1.4,9683,2nd Owner,143.5,9.1
2023-01-05,Hero Splendor Plus,Mumbai,65,4.7,40764,1st Owner,33.3,0.56
2023-03-08,Hero HF Deluxe,Delhi,68,3.9,34638,1st Owner,33.4,0.36
2026-05-25,Hero HF Deluxe,Bengaluru,68,5.3,46364,1st Owner,25.2,4.28
2026-03-01,Hero HF Deluxe,Bengaluru,68,6.3,33651,2nd Owner,23.5,4.25
2022-08-05,KTM Duke 200,Bengaluru,32,5.8,25903,2nd Owner,71.2,11.61
2026-01-26,Suzuki Access 125,Delhi,50,0.5,4266,1st Owner,78.4,4.56
2022-12-30,Royal Enfield Classic 350,Bengaluru,35,5.2,41274,1st Owner,83.9,0.59
2024-09-15,Hero HF Deluxe,Mumbai,68,2.3,18786,1st Owner,43.3,4.84
2026-06-21,Hero HF Deluxe,Bengaluru,68,7.8,42278,2nd Owner,18.7,4.21
2026-06-19,Honda Activa 6G,Delhi,55,4.8,37178,3rd Owner,29.5,4.37
2024-01-02,Bajaj Platina,Bengaluru,62,6.7,48893,2nd Owner,22.4,9.78
2023-07-12,Hero Splendor Plus,Mumbai,65,0.5,3775,1st Owner,68.8,-5.09
2022-04-15,Honda Activa 6G,Delhi,55,2.0,10418,1st Owner,62.6,7.83
2024-09-30,Hero Splendor Plus,Bengaluru,65,6.3,39104,2nd Owner,24.5,4.9
2023-07-08,TVS Jupiter,Mumbai,52,6.7,29875,3rd Owner,24.5,-4.95
2024-09-11,Hero HF Deluxe,Mumbai,68,3.9,30037,2nd Owner,32.4,4.88
2024-09-21,Suzuki Access 125,Mumbai,50,4.8,32183,3rd Owner,33.1,4.85
2025-02-12,Yamaha FZ-S,Mumbai,42,3.8,33665,1st Owner,60.8,4.72
2022-03-26,Bajaj Platina,Mumbai,62,4.2,32382,1st Owner,36.8,6.42
2023-05-12,Bajaj Platina,Mumbai,62,1.0,4890,1st Owner,64.1,-2.57
2024-07-05,Yamaha FZ-S,Mumbai,42,1.2,6465,1st Owner,91.4,9.37
2024-05-30,KTM Duke 200,Mumbai,32,3.3,24813,1st Owner,108.9,9.43
2023-11-21,Honda Activa 6G,Bengaluru,55,4.9,21442,2nd Owner,34.5,4.52
2024-05-21,Honda Activa 6G,Mumbai,55,4.7,23051,1st Owner,42.7,9.4
2023-08-16,TVS Jupiter,Mumbai,52,3.5,29450,1st Owner,41.5,-0.76
2025-08-21,Honda Activa 6G,Delhi,55,5.0,41997,2nd Owner,31.9,4.75
2024-03-02,Bajaj Platina,Bengaluru,62,2.0,17097,1st Owner,53.5,9.72
2022-07-02,Bajaj Platina,Bengaluru,62,6.9,56046,3rd Owner,20.1,11.2
2025-09-18,Honda Activa 6G,Delhi,55,4.3,35788,1st Owner,37.9,4.72
2022-04-15,Bajaj Pulsar 150,Delhi,45,2.2,11190,2nd Owner,70.1,7.83
2022-09-01,Bajaj Platina,Bengaluru,62,6.2,42142,1st Owner,25.9,10.87
2024-10-23,Bajaj Pulsar 150,Bengaluru,45,3.5,16352,3rd Owner,54.0,4.87
2025-06-04,Yamaha FZ-S,Delhi,42,6.8,59454,1st Owner,33.9,4.87
2023-01-31,Hero Splendor Plus,Bengaluru,65,3.8,29586,1st Owner,38.0,0.62
2024-12-18,Bajaj Platina,Delhi,62,1.4,10850,1st Owner,57.2,4.81
2026-03-16,TVS Jupiter,Delhi,52,1.8,10348,1st Owner,56.9,4.41
2023-11-30,TVS Jupiter,Bengaluru,52,5.7,28858,1st Owner,33.3,5.37
2024-09-04,KTM Duke 200,Mumbai,32,2.8,17322,3rd Owner,108.0,4.89
2026-04-27,Yamaha FZ-S,Bengaluru,42,6.2,24836,1st Owner,47.5,4.31
2023-05-21,Bajaj Pulsar 150,Delhi,45,5.8,47220,1st Owner,41.7,-3.16
2023-11-12,Yamaha FZ-S,Delhi,42,5.0,29493,2nd Owner,48.7,3.78
2024-12-23,KTM Duke 200,Delhi,32,7.7,34560,1st Owner,59.8,4.85
2022-10-30,Hero Splendor Plus,Mumbai,65,3.6,15197,1st Owner,45.1,7.74
2022-10-18,Suzuki Access 125,Mumbai,50,4.0,22713,1st Owner,47.1,8.88
2023-03-12,Bajaj Platina,Bengaluru,62,4.3,35639,1st Owner,34.3,0.15
2022-03-10,Hero HF Deluxe,Delhi,68,2.1,14139,3rd Owner,41.2,5.99
2025-01-10,Royal Enfield Classic 350,Bengaluru,35,3.1,16122,2nd Owner,116.0,4.78
2023-02-24,Honda Activa 6G,Delhi,55,5.8,38652,1st Owner,29.7,0.63
2023-02-16,Yamaha FZ-S,Delhi,42,0.7,5067,1st Owner,105.2,0.6
2026-04-25,Royal Enfield Classic 350,Mumbai,35,1.0,4449,1st Owner,168.5,4.24
2024-06-07,Honda Activa 6G,Bengaluru,55,2.2,18796,1st Owner,57.9,9.62
2026-01-11,Royal Enfield Classic 350,Mumbai,35,1.6,11543,1st Owner,155.8,4.32
2023-12-27,TVS Jupiter,Delhi,52,5.3,30560,1st Owner,34.0,10.21
2025-01-05,Bajaj Platina,Delhi,62,3.8,30100,1st Owner,39.6,4.93
2026-03-28,TVS Jupiter,Delhi,52,4.0,23220,1st Owner,43.1,4.41
2025-12-30,Bajaj Platina,Bengaluru,62,1.6,12714,1st Owner,57.8,4.43
2024-01-05,TVS Jupiter,Mumbai,52,1.0,4677,1st Owner,68.2,9.54
